product,region,channel,market_tier,date,units,price,revenue,year,month,quarter,year_month,asp
Product D,East,Wholesale,B,2022-11-01,566,31.0377013098914,17567.3389413985,2022,11,4,2022-11,31.03770130989134
Product D,East,Wholesale,B,2022-12-01,843,31.4390129463282,26503.0879137546,2022,12,4,2022-12,31.439012946328113
Product D,East,Wholesale,B,2023-01-01,568,28.841968994122,16382.2383886613,2023,1,1,2023-01,28.84196899412201
Product D,East,Wholesale,B,2023-02-01,866,29.4419445383828,25496.7239702395,2023,2,1,2023-02,29.441944538382796
Product D,East,Wholesale,B,2023-03-01,684,31.3340301937424,21432.4766525198,2023,3,1,2023-03,31.334030193742397
Product D,East,Wholesale,B,2023-04-01,894,30.4246346591972,27199.6233853223,2023,4,2,2023-04,30.424634659197203
Product D,East,Wholesale,B,2023-05-01,688,31.4382660558913,21629.5270464532,2023,5,2,2023-05,31.43826605589128
Product D,East,Wholesale,B,2023-06-01,589,31.416036022827,18504.0452174451,2023,6,2,2023-06,31.416036022826994
Product D,East,Wholesale,B,2023-07-01,862,30.6916539652739,26456.2057180661,2023,7,3,2023-07,30.691653965273897
Product D,East,Wholesale,B,2023-08-01,730,29.6755285339896,21663.1358298124,2023,8,3,2023-08,29.67552853398959
Product D,East,Wholesale,B,2023-09-01,650,30.4903871146962,19818.7516245525,2023,9,3,2023-09,30.490387114696155
Product D,East,Wholesale,B,2023-10-01,774,29.271696950309,22656.2934395391,2023,10,4,2023-10,29.27169695030891
Product D,East,Wholesale,B,2023-11-01,1063,29.4293954072054,31283.4473178594,2023,11,4,2023-11,29.429395407205458
Product D,East,Wholesale,B,2023-12-01,642,31.0213691471145,19915.7189924475,2023,12,4,2023-12,31.021369147114484
Product D,East,Wholesale,B,2024-01-01,578,30.5648193941452,17666.4656098159,2024,1,1,2024-01,30.564819394145154
Product D,East,Wholesale,B,2024-02-01,599,30.8247963550966,18464.0530167029,2024,2,1,2024-02,30.82479635509666
Product D,East,Wholesale,B,2024-03-01,472,29.4235200968105,13887.9014856946,2024,3,1,2024-03,29.42352009681059
Product D,East,Wholesale,B,2024-04-01,993,30.4246888146736,30211.7159929709,2024,4,2,2024-04,30.424688814673615
Product D,East,Wholesale,B,2024-05-01,851,30.3401748826727,25819.4888251545,2024,5,2,2024-05,30.34017488267274
Product D,East,Wholesale,B,2024-06-01,857,29.1796637624502,25006.9718444198,2024,6,2,2024-06,29.179663762450176
Product D,East,Wholesale,B,2024-07-01,702,29.2384776512627,20525.4113111864,2024,7,3,2024-07,29.238477651262677
Product D,East,Wholesale,B,2024-08-01,626,31.1332740203943,19489.4295367668,2024,8,3,2024-08,31.133274020394246
Product D,East,Wholesale,B,2024-09-01,581,30.854309177259,17926.3536319875,2024,9,3,2024-09,30.854309177259033
Product D,East,Wholesale,B,2024-10-01,974,28.5769834793173,27833.981908855,2024,10,4,2024-10,28.57698347931725
Product D,East,Wholesale,B,2024-11-01,552,30.765999321593,16982.8316255193,2024,11,4,2024-11,30.765999321592933
Product D,East,Wholesale,B,2024-12-01,883,31.1931476751342,27543.5493971435,2024,12,4,2024-12,31.1931476751342
Product A,West,Wholesale,B,2022-01-01,1152,51.9653295294847,59864.0596179664,2022,1,1,2022-01,51.96532952948472
Product A,West,Wholesale,B,2022-02-01,1511,48.0971788114402,72674.8371840862,2022,2,1,2022-02,48.09717881144024
Product A,West,Wholesale,B,2022-03-01,1174,52.3813605634496,61495.7173014898,2022,3,1,2022-03,52.381360563449576
Product A,West,Wholesale,B,2022-04-01,1429,52.0502608420793,74379.8227433313,2022,4,2,2022-04,52.05026084207929
Product A,West,Wholesale,B,2022-05-01,2543,48.7949831155129,124085.642062749,2022,5,2,2022-05,48.79498311551278
Product A,West,Wholesale,B,2022-06-01,1937,51.9448200787883,100617.116492613,2022,6,2,2022-06,51.94482007878833
Product A,West,Wholesale,B,2022-07-01,836,51.6651263448875,43192.045624326,2022,7,3,2022-07,51.665126344887554
Product A,West,Wholesale,B,2022-08-01,1480,49.6964261552785,73550.7107098121,2022,8,3,2022-08,49.69642615527845
Product A,West,Wholesale,B,2022-09-01,1285,47.8837570454925,61530.6278034579,2022,9,3,2022-09,47.88375704549253
Product A,West,Wholesale,B,2022-10-01,1194,51.8307699193247,61885.9392836737,2022,10,4,2022-10,51.83076991932471
Product A,West,Wholesale,B,2022-11-01,1677,49.1183084575459,82371.4032833045,2022,11,4,2022-11,49.11830845754592
Product A,West,Wholesale,B,2022-12-01,1649,48.6604670982342,80241.1102449882,2022,12,4,2022-12,48.66046709823421
Product A,West,Wholesale,B,2023-01-01,1341,51.6389483143575,69247.8296895535,2023,1,1,2023-01,51.63894831435757
Product A,West,Wholesale,B,2023-02-01,2390,52.4577830196358,125374.10141693,2023,2,1,2023-02,52.45778301963598
Product A,West,Wholesale,B,2023-03-01,834,48.6506950331386,40574.6796576376,2023,3,1,2023-03,48.65069503313861
Product A,West,Wholesale,B,2023-04-01,2082,47.9440721555147,99819.5582277817,2023,4,2,2023-04,47.944072155514746
Product A,West,Wholesale,B,2023-05-01,1575,50.675968095893,79814.6497510315,2023,5,2,2023-05,50.67596809589301
Product A,West,Wholesale,B,2023-06-01,2001,51.7827547132038,103617.292181121,2023,6,2,2023-06,51.78275471320389
Product A,West,Wholesale,B,2023-07-01,1322,48.4197091066744,64010.8554390236,2023,7,3,2023-07,48.41970910667443
Product A,West,Wholesale,B,2023-08-01,1280,50.0273742468562,64035.0390359759,2023,8,3,2023-08,50.02737424685617
Product A,West,Wholesale,B,2023-09-01,971,49.277802988654,47848.746701983,2023,9,3,2023-09,49.27780298865397
Product A,West,Wholesale,B,2023-10-01,1559,51.6224794206209,80479.4454167481,2023,10,4,2023-10,51.62247942062098
Product A,West,Wholesale,B,2023-11-01,3062,49.9186444864608,152850.889417543,2023,11,4,2023-11,49.918644486460806
Product A,West,Wholesale,B,2023-12-01,2116,48.6595646373462,102963.638772625,2023,12,4,2023-12,48.659564637346406
Product A,West,Wholesale,B,2024-01-01,2290,48.8508171658032,111868.371309689,2024,1,1,2024-01,48.85081716580306
Product A,West,Wholesale,B,2024-02-01,1899,51.6149675042834,98016.8232906342,2024,2,1,2024-02,51.61496750428341
Product A,West,Wholesale,B,2024-03-01,2017,47.6291812688578,96068.0586192862,2024,3,1,2024-03,47.629181268857806
Product A,West,Wholesale,B,2024-04-01,2190,49.5296275266446,108469.884283352,2024,4,2,2024-04,49.52962752664475
Product A,West,Wholesale,B,2024-05-01,1973,50.4801730706822,99597.381468456,2024,5,2,2024-05,50.48017307068221
Product A,West,Wholesale,B,2024-06-01,1519,50.1436982629821,76168.2776614698,2024,6,2,2024-06,50.14369826298209
Product A,West,Wholesale,B,2024-07-01,1341,50.9128545422573,68274.137941167,2024,7,3,2024-07,50.91285454225728
Product A,West,Wholesale,B,2024-08-01,1030,50.0390645384323,51540.2364745853,2024,8,3,2024-08,50.03906453843233
Product A,West,Wholesale,B,2024-09-01,1539,50.2718589769211,77368.3909654815,2024,9,3,2024-09,50.27185897692106
Product A,West,Wholesale,B,2024-10-01,2128,51.7062005237676,110030.794714577,2024,10,4,2024-10,51.706200523767386
Product A,West,Wholesale,B,2024-11-01,2206,49.0625508013181,108231.987067708,2024,11,4,2024-11,49.062550801318224
Product A,West,Wholesale,B,2024-12-01,1750,47.6797406014521,83439.5460525411,2024,12,4,2024-12,47.67974060145206
Product B,West,Wholesale,B,2022-01-01,918,41.2639762423933,37880.330190517,2022,1,1,2022-01,41.26397624239325
Product B,West,Wholesale,B,2022-02-01,2405,41.1143071576953,98879.9087142572,2022,2,1,2022-02,41.1143071576953
Product B,West,Wholesale,B,2022-03-01,1273,41.4375179652125,52749.9603697155,2022,3,1,2022-03,41.43751796521249
Product B,West,Wholesale,B,2022-04-01,1743,38.2628774261102,66692.1953537101,2022,4,2,2022-04,38.262877426110215
Product B,West,Wholesale,B,2022-05-01,1126,38.0352244740352,42827.6627577636,2022,5,2,2022-05,38.03522447403517
Product B,West,Wholesale,B,2022-06-01,1218,40.3667235020548,49166.6692255028,2022,6,2,2022-06,40.366723502054846
Product B,West,Wholesale,B,2022-07-01,1199,41.4784615216777,49732.6753644915,2022,7,3,2022-07,41.47846152167765
Product B,West,Wholesale,B,2022-08-01,1635,39.7851675432175,65048.7489331607,2022,8,3,2022-08,39.785167543217554
Product B,West,Wholesale,B,2022-09-01,998,38.1503000184894,38073.9994184524,2022,9,3,2022-09,38.150300018489375
Product B,West,Wholesale,B,2022-10-01,1473,39.6411623330787,58391.4321166249,2022,10,4,2022-10,39.64116233307868
Product B,West,Wholesale,B,2022-11-01,707,39.460864844732,27898.8314452255,2022,11,4,2022-11,39.460864844731965
Product B,West,Wholesale,B,2022-12-01,1054,39.9063393222168,42061.2816456165,2022,12,4,2022-12,39.906339322216795
Product B,West,Wholesale,B,2023-01-01,790,38.5347110228613,30442.4217080604,2023,1,1,2023-01,38.534711022861266
Product B,West,Wholesale,B,2023-02-01,1446,39.9178250264376,57721.1749882288,2023,2,1,2023-02,39.91782502643762
Product B,West,Wholesale,B,2023-03-01,1053,39.0572507670149,41127.2850576667,2023,3,1,2023-03,39.05725076701491
Product B,West,Wholesale,B,2023-04-01,1148,39.9597317660227,45873.7720673941,2023,4,2,2023-04,39.959731766022735
Product B,West,Wholesale,B,2023-05-01,1788,41.6242448184639,74424.1497354135,2023,5,2,2023-05,41.62424481846393
Product B,West,Wholesale,B,2023-06-01,1683,40.003989377059,67326.7141215904,2023,6,2,2023-06,40.00398937705906
Product B,West,Wholesale,B,2023-07-01,887,40.8140272395685,36202.0421614973,2023,7,3,2023-07,40.814027239568546
Product B,West,Wholesale,B,2023-08-01,1239,38.2316401107237,47369.0020971866,2023,8,3,2023-08,38.23164011072365
Product B,West,Wholesale,B,2023-09-01,822,40.7572436705232,33502.45429717,2023,9,3,2023-09,40.75724367052312
Product B,West,Wholesale,B,2023-10-01,1094,41.1951811034232,45067.528127145,2023,10,4,2023-10,41.19518110342322
Product B,West,Wholesale,B,2023-11-01,1851,38.0754201300442,70477.6026607119,2023,11,4,2023-11,38.07542013004424
Product B,West,Wholesale,B,2023-12-01,1781,38.1472582872957,67940.2670096736,2023,12,4,2023-12,38.14725828729568
Product B,West,Wholesale,B,2024-01-01,1491,40.3112889286131,60104.1317925621,2024,1,1,2024-01,40.311288928613074
Product B,West,Wholesale,B,2024-02-01,982,41.1601434377953,40419.260855915,2024,2,1,2024-02,41.16014343779532
Product B,West,Wholesale,B,2024-03-01,710,40.9410441331565,29068.1413345411,2024,3,1,2024-03,40.941044133156474
Product B,West,Wholesale,B,2024-04-01,977,39.0741508761421,38175.4454059908,2024,4,2,2024-04,39.07415087614207
Product B,West,Wholesale,B,2024-05-01,1667,41.221465697512,68716.1833177526,2024,5,2,2024-05,41.22146569751206
Product B,West,Wholesale,B,2024-06-01,1225,39.6997315110639,48632.1711010532,2024,6,2,2024-06,39.69973151106384
Product B,West,Wholesale,B,2024-07-01,669,38.6608607713133,25864.1158560086,2024,7,3,2024-07,38.6608607713133
Product B,West,Wholesale,B,2024-08-01,1102,40.4161902777851,44538.6416861191,2024,8,3,2024-08,40.41619027778503
Product B,West,Wholesale,B,2024-09-01,1644,41.3030414246023,67902.2001020461,2024,9,3,2024-09,41.303041424602256
Product B,West,Wholesale,B,2024-10-01,1497,41.1238037096336,61562.3341533216,2024,10,4,2024-10,41.12380370963367
Product B,West,Wholesale,B,2024-11-01,1041,38.3259075973183,39897.2698088083,2024,11,4,2024-11,38.32590759731825
Product B,West,Wholesale,B,2024-12-01,871,38.2830334734172,33344.5221553463,2024,12,4,2024-12,38.283033473417106
Product C,West,Wholesale,B,2022-01-01,666,36.6063600617927,24379.8358011539,2022,1,1,2022-01,36.60636006179264
Product C,West,Wholesale,B,2022-02-01,829,33.5660246500047,27826.2344348539,2022,2,1,2022-02,33.56602465000471
Product C,West,Wholesale,B,2022-03-01,1029,33.9928793829167,34978.6728850213,2022,3,1,2022-03,33.99287938291671
Product C,West,Wholesale,B,2022-04-01,585,34.7872125753202,20350.5193565623,2022,4,2,2022-04,34.787212575320176
Product C,West,Wholesale,B,2022-05-01,1231,35.9725502100773,44282.2093086052,2022,5,2,2022-05,35.97255021007733
Product C,West,Wholesale,B,2022-06-01,957,36.2299278577557,34672.0409598722,2022,6,2,2022-06,36.2299278577557
Product C,West,Wholesale,B,2022-07-01,961,35.4365336634219,34054.5088505484,2022,7,3,2022-07,35.436533663421855
Product C,West,Wholesale,B,2022-08-01,553,34.6081431850325,19138.303181323,2022,8,3,2022-08,34.60814318503255
Product C,West,Wholesale,B,2022-09-01,710,33.7531419779407,23964.7308043379,2022,9,3,2022-09,33.75314197794071
Product C,West,Wholesale,B,2022-10-01,827,36.3358548148535,30049.7519318839,2022,10,4,2022-10,36.33585481485357
Product C,West,Wholesale,B,2022-11-01,1205,36.3080963438842,43751.2560943805,2022,11,4,2022-11,36.30809634388423
Product C,West,Wholesale,B,2022-12-01,1204,34.4351829221705,41459.9602382933,2022,12,4,2022-12,34.43518292217052
Product C,West,Wholesale,B,2023-01-01,946,35.046595372376,33154.0792222677,2023,1,1,2023-01,35.046595372376004
Product C,West,Wholesale,B,2023-02-01,1272,34.9787739852909,44493.00050929,2023,2,1,2023-02,34.978773985290886
Product C,West,Wholesale,B,2023-03-01,751,36.0270323224831,27056.3012741848,2023,3,1,2023-03,36.02703232248309
Product C,West,Wholesale,B,2023-04-01,1268,36.4644529171055,46236.9262988898,2023,4,2,2023-04,36.46445291710552
Product C,West,Wholesale,B,2023-05-01,979,35.3022609406617,34560.9134609078,2023,5,2,2023-05,35.3022609406617
Product C,West,Wholesale,B,2023-06-01,838,36.1321813797113,30278.767996198,2023,6,2,2023-06,36.13218137971122
Product C,West,Wholesale,B,2023-07-01,1088,36.0760361850262,39250.7273693085,2023,7,3,2023-07,36.0760361850262
Product C,West,Wholesale,B,2023-08-01,1223,34.2355054450454,41870.0231592905,2023,8,3,2023-08,34.235505445045376
Product C,West,Wholesale,B,2023-09-01,1082,35.030270097428,37902.7522454171,2023,9,3,2023-09,35.030270097428
Product C,West,Wholesale,B,2023-10-01,844,34.2833030411275,28935.1077667116,2023,10,4,2023-10,34.28330304112749
Product C,West,Wholesale,B,2023-11-01,855,36.2866831930587,31025.1141300652,2023,11,4,2023-11,36.286683193058714
Product C,West,Wholesale,B,2023-12-01,1360,35.7467858681921,48615.6287807412,2023,12,4,2023-12,35.746785868192056
Product C,West,Wholesale,B,2024-01-01,960,34.5182295718696,33137.5003889948,2024,1,1,2024-01,34.51822957186958
Product C,West,Wholesale,B,2024-02-01,1084,36.7396059060702,39825.7328021801,2024,2,1,2024-02,36.7396059060702
Product C,West,Wholesale,B,2024-03-01,812,35.7035115826875,28991.2514051422,2024,3,1,2024-03,35.70351158268744
Product C,West,Wholesale,B,2024-04-01,1397,34.0811761288205,47611.4030519623,2024,4,2,2024-04,34.081176128820545
Product C,West,Wholesale,B,2024-05-01,835,35.5162393799983,29656.0598822986,2024,5,2,2024-05,35.516239379998325
Product C,West,Wholesale,B,2024-06-01,1198,34.4538329539355,41275.6918788147,2024,6,2,2024-06,34.453832953935475
Product C,West,Wholesale,B,2024-07-01,729,36.0521914145211,26282.0475411859,2024,7,3,2024-07,36.052191414521126
Product C,West,Wholesale,B,2024-08-01,484,34.387597527937,16643.5972035215,2024,8,3,2024-08,34.38759752793699
Product C,West,Wholesale,B,2024-09-01,642,34.1855004167883,21947.0912675781,2024,9,3,2024-09,34.185500416788315
Product C,West,Wholesale,B,2024-10-01,1026,33.4942339319969,34365.0840142288,2024,10,4,2024-10,33.49423393199688
Product C,West,Wholesale,B,2024-11-01,1240,35.2468107974855,43706.045388882,2024,11,4,2024-11,35.24681079748548
Product C,West,Wholesale,B,2024-12-01,643,33.2645979461959,21389.1364794039,2024,12,4,2024-12,33.2645979461958
Product D,West,Wholesale,B,2022-01-01,428,29.3427049540915,12558.6777203511,2022,1,1,2022-01,29.342704954091353
Product D,West,Wholesale,B,2022-02-01,912,29.3402615957893,26758.3185753599,2022,2,1,2022-02,29.340261595789364
Product D,West,Wholesale,B,2022-03-01,528,30.9546880088747,16344.0752686858,2022,3,1,2022-03,30.95468800887462
Product D,West,Wholesale,B,2022-04-01,770,28.8520029333886,22216.0422587092,2022,4,2,2022-04,28.852002933388572
Product D,West,Wholesale,B,2022-05-01,597,29.2864937195554,17484.0367505746,2022,5,2,2022-05,29.286493719555445
Product D,West,Wholesale,B,2022-06-01,634,29.8176984353922,18904.4208080387,2022,6,2,2022-06,29.81769843539227
Product D,West,Wholesale,B,2022-07-01,609,31.3751533906907,19107.4684149306,2022,7,3,2022-07,31.37515339069064
Product D,West,Wholesale,B,2022-08-01,599,29.4528755794745,17642.2724721052,2022,8,3,2022-08,29.45287557947446
Product D,West,Wholesale,B,2022-09-01,571,30.856033839751,17618.7953224978,2022,9,3,2022-09,30.856033839750964
Product D,West,Wholesale,B,2022-10-01,588,28.894588669762,16990.0181378201,2022,10,4,2022-10,28.894588669762076
Product D,West,Wholesale,B,2022-11-01,309,29.9835944417864,9264.930682512,2022,11,4,2022-11,29.98359444178641
Product D,West,Wholesale,B,2022-12-01,1061,30.0756317060441,31910.2452401128,2022,12,4,2022-12,30.07563170604411
Product D,West,Wholesale,B,2023-01-01,949,31.1583873820491,29569.3096255646,2023,1,1,2023-01,31.158387382049106
Product D,West,Wholesale,B,2023-02-01,462,29.5850516518112,13668.2938631368,2023,2,1,2023-02,29.585051651811256
Product D,West,Wholesale,B,2023-03-01,585,29.8988799049985,17490.8447444241,2023,3,1,2023-03,29.89887990499846
Product D,West,Wholesale,B,2023-04-01,992,29.8202333142981,29581.6714477837,2023,4,2,2023-04,29.820233314298086
Product D,West,Wholesale,B,2023-05-01,905,30.6401155579369,27729.3045799329,2023,5,2,2023-05,30.64011555793691
Product D,West,Wholesale,B,2023-06-01,973,28.6535577534232,27879.9116940808,2023,6,2,2023-06,28.65355775342323
Product D,West,Wholesale,B,2023-07-01,472,30.6039533803705,14445.0659955349,2023,7,3,2023-07,30.60395338037055
Product D,West,Wholesale,B,2023-08-01,1179,30.4904289061669,35948.2156803708,2023,8,3,2023-08,30.49042890616692
Product D,West,Wholesale,B,2023-09-01,467,30.4915991644375,14239.5768097923,2023,9,3,2023-09,30.49159916443747
Product D,West,Wholesale,B,2023-10-01,827,29.9997109954711,24809.7609932546,2023,10,4,2023-10,29.9997109954711
Product D,West,Wholesale,B,2023-11-01,711,29.3259971968364,20850.7840069507,2023,11,4,2023-11,29.32599719683643
Product D,West,Wholesale,B,2023-12-01,622,29.6195638042409,18423.3686862378,2023,12,4,2023-12,29.61956380424084
Product D,West,Wholesale,B,2024-01-01,571,28.8164869439788,16454.2140450119,2024,1,1,2024-01,28.81648694397881
Product D,West,Wholesale,B,2024-02-01,491,29.2648863871582,14369.0592160947,2024,2,1,2024-02,29.26488638715825
Product D,West,Wholesale,B,2024-03-01,947,28.6389694442041,27121.1040636613,2024,3,1,2024-03,28.63896944420412
Product D,West,Wholesale,B,2024-04-01,744,29.9088240789715,22252.1651147548,2024,4,2,2024-04,29.908824078971506
Product D,West,Wholesale,B,2024-05-01,779,29.4722653375938,22958.8946979856,2024,5,2,2024-05,29.47226533759384
Product D,West,Wholesale,B,2024-06-01,771,29.1299619970378,22459.2006997161,2024,6,2,2024-06,29.129961997037743
Product D,West,Wholesale,B,2024-07-01,581,30.7578937152866,17870.3362485815,2024,7,3,2024-07,30.757893715286578
Product D,West,Wholesale,B,2024-08-01,482,29.2316265832633,14089.6440131329,2024,8,3,2024-08,29.231626583263278
Product D,West,Wholesale,B,2024-09-01,684,29.7166147681419,20326.164501409,2024,9,3,2024-09,29.716614768141813
